IdINSPIRE,Id_carr1km,I_est_cr,Id_carr_n,Groupe,Depcom,I_pauv,Id_car2010,Ind,Men,Men_pauv,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,I_est_1km,dummy_int,DIFPOP1517,RDIPOP1517,dummy_ext,17_LOL_IND,2017_Ind,2017_Ind_snv
CRS3035RES200mN3134200E3797800,CRS3035RES1000mN3134000E3797000,"0",CRS3035RES1000mN3134000E3797000,"1007717","59107","0",CRS3035RES200mN3134200E3797800,72.000000000000000,38.000000000000000,4.000000000000000,12.000000000000000,0.000000000000000,30.000000000000000,6.000000000000000,1709670.899999999674037,3545.000000000000000,7.000000000000000,31.000000000000000,7.000000000000000,18.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,3.000000000000000,10.000000000000000,15.000000000000000,9.000000000000000,23.000000000000000,3.000000000000000,2.000000000000000,"0","1",9.00000,0.12500,,24701.54568,81,2000825.2
CRS3035RES200mN3130000E3784200,CRS3035RES1000mN3130000E3784000,"0",CRS3035RES8000mN3128000E3784000,"1007336","59183","0",CRS3035RES200mN3130000E3784200,55.000000000000000,23.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,14.000000000000000,2.000000000000000,968312.700000000069849,1807.000000000000000,0.000000000000000,23.000000000000000,3.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,1.000000000000000,1.000000000000000,1.500000000000000,5.500000000000000,1.000000000000000,10.000000000000000,12.000000000000000,14.000000000000000,7.000000000000000,1.000000000000000,1.000000000000000,"0","1",12.00000,0.21818,,16847.80746,67,1128803.1
CRS3035RES200mN3130000E3784400,CRS3035RES1000mN3130000E3784000,"0",CRS3035RES8000mN3128000E3784000,"1007338","59183","0",CRS3035RES200mN3130000E3784400,75.000000000000000,29.000000000000000,5.000000000000000,9.000000000000000,6.000000000000000,16.000000000000000,4.000000000000000,1205022.500000000000000,2099.000000000000000,4.000000000000000,25.000000000000000,13.000000000000000,12.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,4.000000000000000,2.000000000000000,7.000000000000000,5.000000000000000,5.000000000000000,15.000000000000000,8.000000000000000,12.000000000000000,13.000000000000000,4.000000000000000,0.000000000000000,"0","1",42.00000,0.56000,,16053.96923,117,1878314.4
CRS3035RES200mN3134400E3797400,CRS3035RES1000mN3134000E3797000,"1",CRS3035RES1000mN3134000E3797000,"1007714","59107","0",CRS3035RES200mN3134400E3797400,12.000000000000000,5.100000000000000,1.300000000000000,1.500000000000000,0.400000000000000,3.200000000000000,1.300000000000000,248817.200000000011642,430.500000000000000,1.700000000000000,3.400000000000000,1.500000000000000,1.900000000000000,1.100000000000000,0.600000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.400000000000000,0.600000000000000,1.500000000000000,0.600000000000000,1.100000000000000,1.900000000000000,2.300000000000000,2.800000000000000,0.200000000000000,0.200000000000000,"0","1",1.00000,0.08333,,22236.46154,13,289074
CRS3035RES200mN3129000E3790800,CRS3035RES1000mN3129000E3790000,"1",CRS3035RES8000mN3128000E3784000,"1007243","59588","0",CRS3035RES200mN3129000E3790800,14.000000000000000,5.300000000000000,0.700000000000000,0.700000000000000,0.500000000000000,4.600000000000000,0.500000000000000,345028.900000000023283,758.899999999999977,0.000000000000000,5.300000000000000,1.000000000000000,0.700000000000000,1.700000000000000,1.700000000000000,0.200000000000000,0.500000000000000,0.500000000000000,0.700000000000000,0.700000000000000,1.200000000000000,0.500000000000000,2.200000000000000,2.700000000000000,1.900000000000000,1.700000000000000,1.700000000000000,0.200000000000000,"0","1",0.00000,0.00000,,26216.77857,14,367034.9
CRS3035RES200mN3130000E3786000,CRS3035RES1000mN3130000E3786000,"0",CRS3035RES8000mN3128000E3784000,"1007382","59183","0",CRS3035RES200mN3130000E3786000,405.500000000000000,172.000000000000000,29.000000000000000,65.000000000000000,16.000000000000000,102.000000000000000,9.000000000000000,7042735.900000000372529,13164.000000000000000,40.000000000000000,132.000000000000000,0.000000000000000,86.000000000000000,68.000000000000000,18.000000000000000,0.000000000000000,54.000000000000000,25.500000000000000,16.500000000000000,20.500000000000000,34.000000000000000,19.000000000000000,82.000000000000000,62.000000000000000,43.000000000000000,66.000000000000000,37.000000000000000,0.000000000000000,"1","1",-1.50000,-0.00370,,17511.03144,404,7074456.7
CRS3035RES200mN3130000E3786200,CRS3035RES1000mN3130000E3786000,"0",CRS3035RES8000mN3128000E3784000,"1007384","59183","0",CRS3035RES200mN3130000E3786200,510.000000000000000,201.000000000000000,87.000000000000000,80.000000000000000,30.000000000000000,7.000000000000000,35.000000000000000,6540548.000000000000000,13298.000000000000000,194.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,201.000000000000000,0.000000000000000,0.000000000000000,189.000000000000000,33.000000000000000,19.000000000000000,54.000000000000000,58.000000000000000,34.000000000000000,99.000000000000000,101.000000000000000,56.000000000000000,42.000000000000000,8.000000000000000,6.000000000000000,"1","1",-43.50000,-0.08529,,12815.70804,466.5,5978527.8
CRS3035RES200mN3121800E3771200,CRS3035RES1000mN3121000E3771000,"1",CRS3035RES2000mN3120000E3770000,"396855","59094","0",,2.000000000000000,0.700000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.600000000000000,0.000000000000000,48408.699999999997090,73.500000000000000,0.000000000000000,0.700000000000000,0.500000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.100000000000000,0.200000000000000,0.100000000000000,0.000000000000000,0.500000000000000,0.400000000000000,0.100000000000000,0.300000000000000,0.100000000000000,0.000000000000000,"1",,,,"1",,,
CRS3035RES200mN3130400E3790000,CRS3035RES1000mN3130000E3790000,"1",CRS3035RES8000mN3128000E3784000,"1007518","59588","0",CRS3035RES200mN3130400E3790000,22.000000000000000,7.900000000000000,0.700000000000000,1.300000000000000,1.300000000000000,6.700000000000000,0.100000000000000,572193.900000000023283,919.200000000000045,0.000000000000000,7.900000000000000,2.800000000000000,1.100000000000000,3.100000000000000,0.900000000000000,0.000000000000000,0.000000000000000,0.600000000000000,0.100000000000000,1.500000000000000,1.500000000000000,1.500000000000000,2.200000000000000,4.300000000000000,3.300000000000000,5.400000000000000,0.400000000000000,1.200000000000000,"0","1",-2.00000,-0.09091,,27026.12000,20,540522.4
CRS3035RES200mN3130400E3790200,CRS3035RES1000mN3130000E3790000,"0",CRS3035RES8000mN3128000E3784000,"1007519","59588","0",CRS3035RES200mN3130400E3790200,43.500000000000000,17.000000000000000,0.000000000000000,3.000000000000000,1.000000000000000,16.000000000000000,0.000000000000000,1331558.800000000046566,1862.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,3.500000000000000,2.000000000000000,3.000000000000000,8.000000000000000,4.000000000000000,11.000000000000000,7.000000000000000,2.000000000000000,"0","1",-4.50000,-0.10345,,27858.64872,39,1086487.3
CRS3035RES200mN3131600E3792200,CRS3035RES1000mN3131000E3792000,"0",CRS3035RES2000mN3130000E3792000,"1007572","59340","0",CRS3035RES200mN3131600E3792200,74.000000000000000,25.000000000000000,1.000000000000000,3.000000000000000,4.000000000000000,23.000000000000000,2.000000000000000,2369696.899999999906868,2988.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,8.000000000000000,13.000000000000000,2.000000000000000,29.000000000000000,10.000000000000000,7.000000000000000,0.000000000000000,4.000000000000000,"0","1",-9.00000,-0.12162,,33229.10615,65,2159891.9
CRS3035RES200mN3128200E3768600,CRS3035RES1000mN3128000E3768000,"0",CRS3035RES8000mN3128000E3768000,"1006878","59273","0",CRS3035RES200mN3128200E3768600,73.000000000000000,31.000000000000000,2.000000000000000,12.000000000000000,2.000000000000000,25.000000000000000,1.000000000000000,1493505.600000000093132,2723.000000000000000,1.000000000000000,30.000000000000000,0.000000000000000,23.000000000000000,6.000000000000000,2.000000000000000,0.000000000000000,6.000000000000000,6.000000000000000,3.000000000000000,6.000000000000000,3.000000000000000,4.000000000000000,15.000000000000000,12.000000000000000,5.000000000000000,9.000000000000000,9.000000000000000,1.000000000000000,"0","1",-3.00000,-0.04110,,22156.31143,70,1550941.8
CRS3035RES200mN3127200E3780600,CRS3035RES1000mN3127000E3780000,"1",CRS3035RES2000mN3126000E3780000,"397055","59271","0",CRS3035RES200mN3127200E3780600,2.000000000000000,0.700000000000000,0.000000000000000,0.200000000000000,0.200000000000000,0.700000000000000,0.000000000000000,45203.300000000002910,78.200000000000003,0.000000000000000,0.700000000000000,0.100000000000000,0.100000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.000000000000000,0.200000000000000,0.200000000000000,0.100000000000000,0.200000000000000,0.300000000000000,0.200000000000000,0.700000000000000,0.000000000000000,0.000000000000000,"1","1",0.00000,0.00000,,22906.45000,2,45812.9
CRS3035RES200mN3130200E3782000,CRS3035RES1000mN3130000E3782000,"0",CRS3035RES1000mN3130000E3782000,"1007320","59183","0",CRS3035RES200mN3130200E3782000,123.000000000000000,48.000000000000000,4.000000000000000,12.000000000000000,4.000000000000000,46.000000000000000,3.000000000000000,2527507.299999999813735,4629.000000000000000,0.000000000000000,48.000000000000000,14.000000000000000,20.000000000000000,7.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,4.000000000000000,7.000000000000000,12.000000000000000,6.000000000000000,25.000000000000000,29.000000000000000,14.000000000000000,12.000000000000000,5.000000000000000,3.000000000000000,"0","1",-9.00000,-0.07317,,22594.28333,114,2575748.3
CRS3035RES200mN3130200E3782400,CRS3035RES1000mN3130000E3782000,"0",CRS3035RES1000mN3130000E3782000,"1007321","59183","0",CRS3035RES200mN3130200E3782400,134.500000000000000,51.000000000000000,7.000000000000000,14.000000000000000,5.000000000000000,45.000000000000000,4.000000000000000,2942434.800000000279397,4934.000000000000000,0.000000000000000,51.000000000000000,23.000000000000000,18.000000000000000,6.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,4.000000000000000,9.500000000000000,13.000000000000000,10.000000000000000,24.000000000000000,33.000000000000000,18.000000000000000,6.000000000000000,9.000000000000000,2.000000000000000,"0","1",-8.00000,-0.05948,,22951.62925,126.5,2903381.1
CRS3035RES200mN3130200E3782600,CRS3035RES1000mN3130000E3782000,"0",CRS3035RES1000mN3130000E3782000,"1007319","59183","0",CRS3035RES200mN3130200E3782600,105.500000000000000,43.000000000000000,6.000000000000000,9.000000000000000,1.000000000000000,41.000000000000000,4.000000000000000,2153004.799999999813735,3780.000000000000000,0.000000000000000,43.000000000000000,10.000000000000000,13.000000000000000,15.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,3.000000000000000,2.500000000000000,5.500000000000000,2.500000000000000,18.000000000000000,26.000000000000000,17.000000000000000,17.000000000000000,4.000000000000000,3.000000000000000,"0","1",4.50000,0.04265,,20100.91273,110,2211100.4
CRS3035RES200mN3130200E3782800,CRS3035RES1000mN3130000E3782000,"0",CRS3035RES1000mN3130000E3782000,"1007332","59183","0",CRS3035RES200mN3130200E3782800,227.500000000000000,89.000000000000000,13.000000000000000,23.000000000000000,8.000000000000000,50.000000000000000,13.000000000000000,4006460.399999999906868,7221.000000000000000,16.000000000000000,73.000000000000000,7.000000000000000,49.000000000000000,24.000000000000000,9.000000000000000,0.000000000000000,36.000000000000000,15.000000000000000,5.000000000000000,22.000000000000000,22.000000000000000,11.500000000000000,45.000000000000000,37.000000000000000,27.000000000000000,30.000000000000000,12.000000000000000,1.000000000000000,"0","1",-14.00000,-0.06154,,17968.36862,213.5,3836246.7
CRS3035RES200mN3131800E3790600,CRS3035RES1000mN3131000E3790000,"0",CRS3035RES8000mN3128000E3784000,"1007552","59183","0",CRS3035RES200mN3131800E3790600,128.000000000000000,51.000000000000000,2.000000000000000,12.000000000000000,6.000000000000000,50.000000000000000,2.000000000000000,4435976.200000000186265,6931.000000000000000,0.000000000000000,51.000000000000000,0.000000000000000,1.000000000000000,45.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,13.000000000000000,3.000000000000000,11.000000000000000,22.000000000000000,31.000000000000000,25.000000000000000,7.000000000000000,8.000000000000000,"0","1",1.50000,0.01172,,34329.00927,129.5,4445606.7
